"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Props/livingRoom/cuadro/Glass.Glass","0","0","3","1","0.000000","0","0"
"/Game/Props/livingRoom/cuadro/Wood.Wood","0","0","3","1","0.000000","0","0"
"/Game/Props/livingRoom/silloncito/Green_Armchair_lowpoly.Green_Armchair_lowpoly","0","0","3","1","0.000000","0","0"
"/Game/Props/livingRoom/tocadiscos/lambert1.lambert1","0","0","3","1","0.000000","0","0"
"/Game/Props/livingRoom/tocadiscos/lambert2.lambert2","0","0","3","1","0.000000","0","0"
"/Game/Vefects/Free_Fire/Shared/Materials/M_VFX_HeatDistortion.M_VFX_HeatDistortion","0","0","14","1","0.000000","0","0"
"/Game/Props/Cocina/alfombra/115_Braided_carpet.115_Braided_carpet","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/DIARIO/Material_001.Material_001","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/florero/lo_mat.lo_mat","0","0","16","1","0.000000","0","0"
"/Game/Props/Cocina/horno/03_-_Default.03_-_Default","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/lababo/Sink.Sink","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/licuadora/Label.Label","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/mesa/Material_001.Material_001","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/mixer/Label1.Label1","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/propsVarios/DefaultMaterial.DefaultMaterial","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/tostadora/Label1.Label1","0","0","3","1","0.000000","0","0"
"/Game/Props/comedor/alfombra/Doormate.Doormate","0","0","3","1","0.000000","0","0"
"/Game/Props/comedor/cortina/fabric.fabric","0","0","10","1","0.000000","0","0"
"/Game/Props/comedor/cuadro/Mat-pic.Mat-pic","0","0","3","1","0.000000","0","0"
"/Game/Props/comedor/cuadro/Mat_picture.Mat_picture","0","0","3","1","0.000000","0","0"
"/Game/Props/comedor/cuadro2/Material_002.Material_002","0","0","3","1","0.000000","0","0"
"/Game/Props/comedor/cuadro3/PictureFrame2.PictureFrame2","0","0","3","1","0.000000","0","0"
"/Game/Props/comedor/hanger/Wood.Wood","0","0","3","1","0.000000","0","0"
"/Game/Props/comedor/mesa/Chair.Chair","0","0","3","1","0.000000","0","0"
"/Game/Props/comedor/mesa/Table.Table","0","0","3","1","0.000000","0","0"
"/Game/Props/comedor/mueble1/lambert1.lambert1","0","0","3","1","0.000000","0","0"
"/Game/Props/comedor/mueble1/lambert2.lambert2","0","0","3","1","0.000000","0","0"
"/Game/Props/comedor/mueble2/RetroBoard_Door.RetroBoard_Door","0","0","3","1","0.000000","0","0"
"/Game/Props/comedor/planta/Burnished_Clay_Pot.Burnished_Clay_Pot","0","0","10","1","0.000000","0","0"
"/Game/Props/comedor/planta/Tropical_Plant.Tropical_Plant","0","0","3","1","0.000000","0","0"
"/Game/Props/comedor/planta2/lambert2.lambert2","0","0","3","1","0.000000","0","0"
"/Game/Props/CuartoPadres/cama/bed_wood_material.bed_wood_material","0","0","3","1","0.000000","0","0"
"/Game/Props/CuartoPadres/cama/bed_pillow_material.bed_pillow_material","0","0","3","1","0.000000","0","0"
"/Game/Props/CuartoPadres/cama/bed_mattres_material.bed_mattres_material","0","0","3","1","0.000000","0","0"
"/Game/Props/CuartoPadres/espejito/CosmeticMirror3.CosmeticMirror3","0","0","6","1","0.000000","0","0"
"/Game/Props/CuartoPadres/espejo/mirrorA_Mat.mirrorA_Mat","0","0","3","1","0.000000","0","0"
"/Game/Props/CuartoPadres/valijas/phong1.phong1","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/isopos/Material_002.Material_002","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/jabones/Material__49.Material__49","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/jabones/Material__48.Material__48","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/laundy/Material_001.Material_001","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/laundy/Wood.Wood","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/lavarropas/Material.Material","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/lavarropas/Material_003.Material_003","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/toallas/toalla_blanca.toalla_blanca","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/toallas/toalla_blanca_001.toalla_blanca_001","0","0","3","1","0.000000","0","0"
"/Game/Props/armer?a/Bandera/Material_001.Material_001","0","0","10","1","0.000000","0","0"
"/Game/Props/Banio/baniadera/lambert1.lambert1","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/baniadera/Material_001.Material_001","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/toalla/towels1_u1_v1.towels1_u1_v1","0","0","3","1","0.000000","0","0"
"/Game/Props/livingRoom/tv/back.back","0","0","3","1","0.000000","0","0"
"/Game/Props/livingRoom/tv/screenReflect.screenReflect","0","0","3","1","0.000000","0","0"
"/Game/Props/livingRoom/tv/wood.wood","0","0","3","1","0.000000","0","0"
"/Game/Props/general/escaleritamia/Escalera_001.Escalera_001","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/cocinaArriba/glass.glass","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/licuadora/Metal.Metal","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/licuadora/normal.normal","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/licuadora/Plastic.Plastic","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/mixer/Metal.Metal","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/mixer/Plastic1.Plastic1","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/mixer/Plastic2.Plastic2","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/mueble/glass.glass","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/mueble/Material_001.Material_001","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/mueblecito/Material_001.Material_001","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/muebleEntero/glass.glass","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/muebleEntero/Material_001.Material_001","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/tostadora/BlackPlastic.BlackPlastic","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/tostadora/Color.Color","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/tostadora/Glass.Glass","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/tostadora/Metal.Metal","0","0","3","1","0.000000","0","0"
"/Game/Props/comedor/mueble2/RetroBoard.RetroBoard","0","0","3","1","0.000000","0","0"
"/Game/Props/CuartoPadres/mesitaLuz/Material.Material","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/jabones/03_-_Default.03_-_Default","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/toallas/Barra.Barra","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/heladera/Mat_5.Mat_5","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/heladera/Mat_4.Mat_4","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/heladera/Mat_3.Mat_3","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/heladera/Mat_1.Mat_1","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/heladera/Mat.Mat","0","0","3","1","0.000000","0","0"
"/Game/materials/MasterMaterial/MasterMaterial.MasterMaterial","0","0","10","2","0.000000","0","6"
"/Game/Props/decalbichote/decal_mm.decal_mm","0","0","11","1","0.000000","0","0"
"/Game/Props/Cuarto_nenes/robot__toy/Materials/robot.robot","0","0","3","1","0.000000","0","0"
"/Game/Props/armer?a/revolverlpm/Materials/rev_m.rev_m","0","0","3","1","0.000000","0","0"
"/Game/Props/Cuarto_nenes/cucheta/madera_cama_txt.madera_cama_txt","0","0","3","1","0.000000","0","0"
"/Game/Props/Cuarto_nenes/cucheta/sabanas_txt.sabanas_txt","0","0","3","1","0.000000","0","0"
"/Game/Props/livingRoom/sillon/m_sofa.m_sofa","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/cocinaArriba/Material_001.Material_001","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/cocinaAbajo/Material_001.Material_001","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/lababo/Material_001.Material_001","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/sillas/siilaa.siilaa","0","0","3","1","0.000000","0","0"
"/Game/Props/comedor/candelabro/m_.m_","0","0","3","1","0.000000","0","0"
"/Game/Props/comedor/mueble3/m.m","0","0","3","1","0.000000","0","0"
"/Game/Props/comedor/radio/M_raiod.M_raiod","0","0","3","1","0.000000","0","0"
"/Game/Props/CuartoPadres/luzmesita/M_lamp_1_base.M_lamp_1_base","0","0","3","1","0.000000","0","0"
"/Game/Props/CuartoPadres/luztecho/luztecho.luztecho","0","0","3","1","0.000000","0","0"
"/Game/Props/CuartoPadres/mesitaLuz/Fbx_Default_Material_1.Fbx_Default_Material_1","0","0","3","1","0.000000","0","0"
"/Game/Props/CuartoPadres/ropero/ropero.ropero","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/brush/peine.peine","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/jabones/01_-_Default.01_-_Default","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/lavamanos/bronze.bronze","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/ropa/ropa.ropa","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/shampoo/Shampoo.Shampoo","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/shampoo/Shampoo1.Shampoo1","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/shampoo/Shampoo3.Shampoo3","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/shampoo/Shampoo2.Shampoo2","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/shampoo/Shampoo4.Shampoo4","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/shampoo/Shampoo5.Shampoo5","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/shampoo/Shampoo6.Shampoo6","0","0","3","1","0.000000","0","0"
"/Game/Props/Assets_propios/Candelabro/candelabro.candelabro","0","0","3","1","0.000000","0","0"
"/Game/Props/Assets_propios/velador/velador.velador","0","0","16","1","0.000000","0","0"
"/Game/Props/Atico/cuadro/cuadro.cuadro","0","0","3","1","0.000000","0","0"
"/Game/Props/Atico/cuadro/cuadro1.cuadro1","0","0","3","1","0.000000","0","0"
"/Game/Props/Atico/cuadro/cuadro2.cuadro2","0","0","3","1","0.000000","0","0"
"/Game/materials/Puerta_text/Mango.Mango","0","0","3","1","0.000000","0","0"
"/Game/materials/Puerta_text/Puerta.Puerta","0","0","3","1","0.000000","0","0"
"/Game/materials/vidrio/vidrioventana.vidrioventana","0","0","3","1","0.000000","0","0"
"/Game/Props/comedor/planta2/lambert3.lambert3","0","0","3","1","0.000000","0","0"
"/Game/Props/Cocina/tostadora/Light.Light","0","0","3","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/MaskBrushMaterial.MaskBrushMaterial","0","0","5","1","0.000000","0","5"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","0","14","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","90","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","25","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","31","1","0.000000","0","0"
"/Game/materials/pisoba?o/pisobanio.pisobanio","0","0","3","1","0.000000","0","0"
"/MediaPlate/M_MediaPlate_Opaque.M_MediaPlate_Opaque","0","0","6","1","0.000000","0","0"
"/Game/Props/general/switchluz.switchluz","0","0","3","1","0.000000","0","0"
"/Game/Props/letras/Dibujo0.Dibujo0","0","0","7","1","0.000000","0","0"
"/Game/Props/letras/Dibujo1.Dibujo1","0","0","7","1","0.000000","0","0"
"/Game/Props/letras/Dibujo2.Dibujo2","0","0","7","1","0.000000","0","0"
"/Game/Props/letras/Dibujo3.Dibujo3","0","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","24","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","75","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","0","5","1","0.000000","0","0"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","0","63","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/LayerVisMaterial.LayerVisMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/LandscapeDirtyMaterial.LandscapeDirtyMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","632","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","16","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","0","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","0","9","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/ColorMaskBrushMaterial.ColorMaskBrushMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","0","6","1","0.000000","0","0"
"/Game/Props/CuartoPadres/luzmesita/M_lamp_bulb.M_lamp_bulb","0","0","3","1","0.000000","0","0"
"/Game/Props/CuartoPadres/labial/NewMaterial.NewMaterial","0","0","3","1","0.000000","0","0"
"/Game/Props/CuartoPadres/labial/NewMaterial1.NewMaterial1","0","0","3","1","0.000000","0","0"
"/Game/Props/CuartoPadres/luzmesita/M_lamp_1_glass.M_lamp_1_glass","0","0","3","1","0.000000","0","0"
"/Game/Props/Banio/jabones/02_-_Default.02_-_Default","0","0","3","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","37","1","0.000000","0","0"
"/CameraCalibrationCore/Materials/M_DefaultOddSquare.M_DefaultOddSquare","0","0","4","1","0.000000","0","0"
"/CameraCalibrationCore/Materials/M_DefaultEvenSquare.M_DefaultEvenSquare","0","0","4","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","0","5","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","3","1","0.000000","0","0"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","0","0","36","1","0.000000","0","0"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","0","0","36","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","9","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","0","0","7","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.SculptMaterial","0","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","0","0","6","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","0","6","1","0.000000","0","0"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","0","0","63","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","0","0","9","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","0","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","0","0","2","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","0","0","7","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","0","0","5","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","0","0","12","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","5","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","0","0","2","1","0.000000","0","0"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","49","0","332","7","0.000000","0","0"
"/InterchangeAssets/gltf/M_Default.M_Default","49","0","817","32","0.000000","0","6139"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","0","470","14","0.000000","0","341"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","49","0","112","4","0.000000","0","0"
"/Game/FogArea/Materials/M_FogArea.M_FogArea","49","0","240","8","0.000000","0","0"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","49","0","168","6","0.000000","0","0"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","49","0","84","2","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","48","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","48","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","86","6","0.000000","0","10"
"/Engine/EditorLandscapeResources/LandscapeLayerUsageMaterial.LandscapeLayerUsageMaterial","49","0","7","1","0.000000","0","0"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","49","0","264","6","0.000000","0","0"
"/Game/Vefects/Free_Fire/Shared/Materials/M_VFX_Erosion.M_VFX_Erosion","49","0","42","2","0.000000","0","0"
"/Game/Props/Banio/lavamanos/ceramicaceleste.ceramicaceleste","49","0","13","1","0.000000","0","0"
"/Game/Props/general/espejomaquillaje/maquiillajeespejo.maquiillajeespejo","49","0","13","1","0.000000","0","0"
"/Game/Props/livingRoom/muebleTV/m_mesa.m_mesa","49","0","13","1","0.000000","0","0"
"/Game/Props/comedor/cuadro2/Material.Material","49","0","13","1","0.000000","0","0"
"/Game/Props/Cocina/licuadora/Color.Color","49","0","13","1","0.000000","0","0"
"/Game/Props/Banio/jabones/Material__47.Material__47","49","0","13","1","0.000000","0","0"
"/Game/Props/Banio/jabones/Material__46.Material__46","49","0","13","1","0.000000","0","0"
"/Game/Props/Banio/jabones/Material__44.Material__44","49","0","13","1","0.000000","0","0"
"/Game/Props/livingRoom/cuadro/WoodBackground.WoodBackground","49","0","13","1","0.000000","0","0"
"/Game/Props/livingRoom/cuadro/WoodPaddle.WoodPaddle","49","0","13","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","64","2","0.000000","0","0"
"/Engine/EditorLandscapeResources/SelectBrushMaterial.SelectBrushMaterial","49","0","20","2","0.000000","0","0"
"/Game/Props/general/banquito/Material_001.Material_001","49","0","13","1","0.000000","0","0"
"/Game/Props/livingRoom/cuadro/Glass.Glass","49","0","13","1","0.000000","0","0"
"/Game/Props/livingRoom/cuadro/Wood.Wood","49","0","13","1","0.000000","0","0"
"/Game/Props/livingRoom/silloncito/Green_Armchair_lowpoly.Green_Armchair_lowpoly","49","0","13","1","0.000000","0","0"
"/Game/Props/livingRoom/tocadiscos/lambert1.lambert1","49","0","13","1","0.000000","0","0"
"/Game/Props/livingRoom/tocadiscos/lambert2.lambert2","49","0","13","1","0.000000","0","0"
"/Game/Vefects/Free_Fire/Shared/Materials/M_VFX_HeatDistortion.M_VFX_HeatDistortion","49","0","26","1","0.000000","0","0"
"/Game/Props/Cocina/alfombra/115_Braided_carpet.115_Braided_carpet","49","0","13","1","0.000000","0","0"
"/Game/Props/Cocina/DIARIO/Material_001.Material_001","49","0","13","1","0.000000","0","0"
"/Game/Props/Cocina/florero/lo_mat.lo_mat","49","0","69","1","0.000000","0","0"
"/Game/Props/Cocina/horno/03_-_Default.03_-_Default","49","0","13","1","0.000000","0","0"
"/Game/Props/Cocina/lababo/Sink.Sink","49","0","13","1","0.000000","0","0"
"/Game/Props/Cocina/licuadora/Label.Label","49","0","13","1","0.000000","0","0"
"/Game/Props/Cocina/mesa/Material_001.Material_001","49","0","13","1","0.000000","0","0"
"/Game/Props/Cocina/mixer/Label1.Label1","49","0","13","1","0.000000","0","0"
"/Game/Props/Cocina/propsVarios/DefaultMaterial.DefaultMaterial","49","0","13","1","0.000000","0","0"
"/Game/Props/Cocina/tostadora/Label1.Label1","49","0","13","1","0.000000","0","0"
"/Game/Props/comedor/alfombra/Doormate.Doormate","49","0","13","1","0.000000","0","0"
"/Game/Props/comedor/cortina/fabric.fabric","49","0","17","1","0.000000","0","0"
"/Game/Props/comedor/cuadro/Mat-pic.Mat-pic","49","0","13","1","0.000000","0","0"
"/Game/Props/comedor/cuadro/Mat_picture.Mat_picture","49","0","13","1","0.000000","0","0"
"/Game/Props/comedor/cuadro2/Material_002.Material_002","49","0","13","1","0.000000","0","0"
"/Game/Props/comedor/cuadro3/PictureFrame2.PictureFrame2","49","0","13","1","0.000000","0","0"
"/Game/Props/comedor/hanger/Wood.Wood","49","0","13","1","0.000000","0","0"
"/Game/Props/comedor/mesa/Chair.Chair","49","0","13","1","0.000000","0","0"
"/Game/Props/comedor/mesa/Table.Table","49","0","13","1","0.000000","0","0"
"/Game/Props/comedor/mueble1/lambert1.lambert1","49","0","13","1","0.000000","0","0"
"/Game/Props/comedor/mueble1/lambert2.lambert2","49","0","13","1","0.000000","0","0"
"/Game/Props/comedor/mueble2/RetroBoard_Door.RetroBoard_Door","49","0","13","1","0.000000","0","0"
"/Game/Props/comedor/planta/Burnished_Clay_Pot.Burnished_Clay_Pot","49","0","17","1","0.000000","0","0"
"/Game/Props/comedor/planta/Tropical_Plant.Tropical_Plant","49","0","13","1","0.000000","0","0"
"/Game/Props/comedor/planta2/lambert2.lambert2","49","0","13","1","0.000000","0","0"
"/Game/Props/CuartoPadres/cama/bed_wood_material.bed_wood_material","49","0","13","1","0.000000","0","0"
"/Game/Props/CuartoPadres/cama/bed_pillow_material.bed_pillow_material","49","0","13","1","0.000000","0","0"
"/Game/Props/CuartoPadres/cama/bed_mattres_material.bed_mattres_material","49","0","13","1","0.000000","0","0"
"/Game/Props/CuartoPadres/espejito/CosmeticMirror3.CosmeticMirror3","49","0","11","1","0.000000","0","0"
"/Game/Props/CuartoPadres/espejo/mirrorA_Mat.mirrorA_Mat","49","0","13","1","0.000000","0","0"
"/Game/Props/CuartoPadres/valijas/phong1.phong1","49","0","13","1","0.000000","0","0"
"/Game/Props/Banio/isopos/Material_002.Material_002","49","0","13","1","0.000000","0","0"
"/Game/Props/Banio/jabones/Material__49.Material__49","49","0","13","1","0.000000","0","0"
"/Game/Props/Banio/jabones/Material__48.Material__48","49","0","13","1","0.000000","0","0"
"/Game/Props/Banio/laundy/Material_001.Material_001","49","0","13","1","0.000000","0","0"
"/Game/Props/Banio/laundy/Wood.Wood","49","0","13","1","0.000000","0","0"
"/Game/Props/Banio/lavarropas/Material.Material","49","0","13","1","0.000000","0","0"
"/Game/Props/Banio/lavarropas/Material_003.Material_003","49","0","13","1","0.000000","0","0"
